"188018";"102";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"102";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"103";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"103";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"103";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"104";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"104";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"104";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"105";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"105";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"105";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"106";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"106";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"106";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"107";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"107";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"107";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"108";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"108";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"108";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"109";"Total"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"109";"              1"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188018";"109";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"Total";"Total"; 58564; 3426; 58564; 58564; 381; 236; 0; S; 1; 1
"188027";"Total";"              1"; 28384; 1674; 28384; 28384; 381; 212; 0; S; 1; 1
"188027";"Total";"              2"; 30180; 1752; 30180; 30180; 236; 222; 0; S; 1; 1
"188027";"0-9";"Total"; 7640; 459; 7640; 7640; 236; 212; 0; S; 1; 1
"188027";"0-9";"              1"; 2429; 137; 2429; 2429; 212; 182; 0; S; 1; 1
"188027";"0-9";"              2"; 5211; 322; 5211; 5211; 236; 180; 0; S; 1; 1
"188027";"000";"Total"; 231; 22; 231; 231; 59; 26; 0; S; 1; 1
"188027";"000";"              1"; 4; 1; 4; 4; 4; 0; 0; U; 3.9; 4
"188027";"000";"              2"; 227; 21; 227; 227; 59; 26; 0; M; 1; 1
"188027";"001";"Total"; 1086; 61; 1086; 1086; 182; 113; 0; S; 1; 1
"188027";"001";"              1"; 421; 11; 421; 421; 182; 60; 0; S; 1; 1
"188027";"001";"              2"; 665; 50; 665; 665; 113; 60; 0; S; 1; 1
"188027";"002";"Total"; 731; 47; 731; 731; 100; 59; 0; S; 1; 1
"188027";"002";"              1"; 52; 5; 52; 52; 16; 12; 0; S; 1; 1
"188027";"002";"              2"; 679; 42; 679; 679; 100; 59; 0; S; 1; 1
"188027";"003";"Total"; 888; 47; 888; 888; 91; 70; 0; S; 1; 1
"188027";"003";"              1"; 209; 10; 209; 209; 91; 38; 0; S; 1; 1
"188027";"003";"              2"; 679; 37; 679; 679; 70; 66; 0; S; 1; 1
"188027";"004";"Total"; 677; 50; 677; 677; 48; 44; 0; S; 1; 1
"188027";"004";"              1"; 267; 16; 267; 267; 48; 44; 0; S; 1; 1
"188027";"004";"              2"; 410; 34; 410; 410; 37; 34; 0; S; 1; 1
"188027";"005";"Total"; 908; 54; 908; 908; 69; 66; 0; S; 1; 1
"188027";"005";"              1"; 253; 20; 253; 253; 38; 25; 0; S; 1; 1
"188027";"005";"              2"; 655; 34; 655; 655; 69; 66; 0; S; 1; 1
"188027";"006";"Total"; 805; 52; 805; 805; 180; 53; 0; S; 1; 1
"188027";"006";"              1"; 306; 21; 306; 306; 53; 38; 0; M; 1; 1
"188027";"006";"              2"; 499; 31; 499; 499; 180; 36; 0; M; 1; 1
"188027";"007";"Total"; 502; 34; 502; 502; 90; 48; 0; S; 1; 1
"188027";"007";"              1"; 140; 13; 140; 140; 36; 32; 0; S; 1; 1
"188027";"007";"              2"; 362; 21; 362; 362; 90; 48; 0; S; 1; 1
"188027";"008";"Total"; 1008; 47; 1008; 1008; 236; 149; 0; S; 1; 1
"188027";"008";"              1"; 257; 19; 257; 257; 61; 33; 0; S; 1; 1
"188027";"008";"              2"; 751; 28; 751; 751; 236; 149; 0; S; 1; 1
"188027";"009";"Total"; 804; 45; 804; 804; 212; 112; 0; S; 1; 1
"188027";"009";"              1"; 520; 21; 520; 520; 212; 112; 0; M; 1; 1
"188027";"009";"              2"; 284; 24; 284; 284; 46; 34; 0; M; 1; 1
"188027";"10-19";"Total"; 6766; 393; 6766; 6766; 222; 146; 0; M; 1; 1
"188027";"10-19";"              1"; 3525; 216; 3525; 3525; 146; 115; 0; M; 1; 1
"188027";"10-19";"              2"; 3241; 177; 3241; 3241; 222; 138; 0; S; 1; 1
"188027";"010";"Total"; 690; 48; 690; 690; 58; 57; 0; S; 1; 1
"188027";"010";"              1"; 340; 26; 340; 340; 38; 34; 0; M; 1; 1
"188027";"010";"              2"; 350; 22; 350; 350; 58; 57; 0; M; 1; 1
"188027";"011";"Total"; 813; 45; 813; 813; 75; 52; 0; S; 1; 1
"188027";"011";"              1"; 490; 24; 490; 490; 75; 52; 0; S; 1; 1
"188027";"011";"              2"; 323; 21; 323; 323; 39; 34; 0; S; 1; 1
"188027";"012";"Total"; 623; 37; 623; 623; 86; 65; 0; M; 1; 1
"188027";"012";"              1"; 314; 22; 314; 314; 48; 39; 0; M; 1; 1
"188027";"012";"              2"; 309; 15; 309; 309; 86; 65; 0; M; 1; 1
"188027";"013";"Total"; 519; 40; 519; 519; 50; 49; 0; S; 1; 1
"188027";"013";"              1"; 308; 24; 308; 308; 49; 33; 0; M; 1; 1
"188027";"013";"              2"; 211; 16; 211; 211; 50; 45; 0; M; 1; 1
"188027";"014";"Total"; 632; 34; 632; 632; 96; 74; 0; M; 1; 1
"188027";"014";"              1"; 317; 18; 317; 317; 96; 41; 0; M; 1; 1
"188027";"014";"              2"; 315; 16; 315; 315; 74; 59; 0; M; 1; 1
"188027";"015";"Total"; 737; 43; 737; 737; 138; 71; 0; S; 1; 1
"188027";"015";"              1"; 255; 21; 255; 255; 37; 34; 0; M; 1; 1
"188027";"015";"              2"; 482; 22; 482; 482; 138; 71; 0; M; 1; 1
"188027";"016";"Total"; 430; 32; 430; 430; 49; 42; 0; M; 1; 1
"188027";"016";"              1"; 265; 19; 265; 265; 42; 39; 0; M; 1; 1
"188027";"016";"              2"; 165; 13; 165; 165; 49; 24; 0; S; 1; 1
"188027";"017";"Total"; 802; 42; 802; 802; 146; 55; 0; M; 1; 1
"188027";"017";"              1"; 459; 22; 459; 459; 146; 55; 0; M; 1; 1
"188027";"017";"              2"; 343; 20; 343; 343; 50; 45; 0; M; 1; 1
"188027";"018";"Total"; 620; 36; 620; 620; 115; 108; 0; S; 1; 1
"188027";"018";"              1"; 464; 23; 464; 464; 115; 108; 0; S; 1; 1
"188027";"018";"              2"; 156; 13; 156; 156; 43; 24; 0; S; 1; 1
"188027";"019";"Total"; 900; 36; 900; 900; 222; 88; 0; S; 1; 1
"188027";"019";"              1"; 313; 17; 313; 313; 88; 54; 0; M; 1; 1
"188027";"019";"              2"; 587; 19; 587; 587; 222; 72; 0; M; 1; 1
"188027";"20-29";"Total"; 5953; 354; 5953; 5953; 197; 143; 0; S; 1; 1
"188027";"20-29";"              1"; 2429; 151; 2429; 2429; 197; 99; 0; M; 1; 1
"188027";"20-29";"              2"; 3524; 203; 3524; 3524; 143; 120; 0; M; 1; 1
"188027";"020";"Total"; 437; 31; 437; 437; 79; 37; 0; S; 1; 1
"188027";"020";"              1"; 282; 19; 282; 282; 79; 37; 0; S; 1; 1
"188027";"020";"              2"; 155; 12; 155; 155; 37; 26; 0; S; 1; 1
"188027";"021";"Total"; 611; 43; 611; 611; 60; 42; 0; S; 1; 1
"188027";"021";"              1"; 288; 25; 288; 288; 26; 20; 0; S; 1; 1
"188027";"021";"              2"; 323; 18; 323; 323; 60; 42; 0; S; 1; 1
"188027";"022";"Total"; 491; 37; 491; 491; 99; 37; 0; S; 1; 1
"188027";"022";"              1"; 314; 24; 314; 314; 99; 34; 0; S; 1; 1
"188027";"022";"              2"; 177; 13; 177; 177; 37; 26; 0; S; 1; 1
"188027";"023";"Total"; 611; 34; 611; 611; 96; 46; 0; S; 1; 1
"188027";"023";"              1"; 236; 17; 236; 236; 46; 36; 0; S; 1; 1
"188027";"023";"              2"; 375; 17; 375; 375; 96; 39; 0; S; 1; 1
"188027";"024";"Total"; 275; 26; 275; 275; 34; 28; 0; S; 1; 1
"188027";"024";"              1"; 132; 9; 132; 132; 28; 25; 0; S; 1; 1
"188027";"024";"              2"; 143; 17; 143; 143; 34; 10; 0; S; 1; 1
"188027";"025";"Total"; 783; 37; 783; 783; 73; 68; 0; S; 1; 1
"188027";"025";"              1"; 334; 12; 334; 334; 68; 56; 0; S; 1; 1
"188027";"025";"              2"; 449; 25; 449; 449; 73; 45; 0; S; 1; 1
"188027";"026";"Total"; 867; 39; 867; 867; 197; 71; 0; S; 1; 1
"188027";"026";"              1"; 346; 13; 346; 346; 197; 71; 0; U; 48; 48
"188027";"026";"              2"; 521; 26; 521; 521; 58; 53; 0; M; 1; 1
"188027";"027";"Total"; 850; 34; 850; 850; 143; 81; 0; S; 1; 1
"188027";"027";"              1"; 298; 11; 298; 298; 81; 48; 0; S; 1; 1
"188027";"027";"              2"; 552; 23; 552; 552; 143; 71; 0; S; 1; 1
"188027";"028";"Total"; 490; 32; 490; 490; 120; 55; 0; S; 1; 1
"188027";"028";"              1"; 121; 11; 121; 121; 23; 17; 0; S; 1; 1
"188027";"028";"              2"; 369; 21; 369; 369; 120; 55; 0; S; 1; 1
"188027";"029";"Total"; 538; 41; 538; 538; 67; 52; 0; S; 1; 1
"188027";"029";"              1"; 78; 10; 78; 78; 22; 14; 0; S; 1; 1
"188027";"029";"              2"; 460; 31; 460; 460; 67; 52; 0; S; 1; 1
"188027";"30-39";"Total"; 7675; 457; 7675; 7675; 210; 166; 0; S; 1; 1
"188027";"30-39";"              1"; 3212; 198; 3212; 3212; 166; 113; 0; S; 1; 1
"188027";"30-39";"              2"; 4463; 259; 4463; 4463; 210; 147; 0; S; 1; 1
"188027";"030";"Total"; 717; 47; 717; 717; 67; 54; 0; S; 1; 1
"188027";"030";"              1"; 287; 10; 287; 287; 67; 54; 0; S; 1; 1
"188027";"030";"              2"; 430; 37; 430; 430; 47; 40; 0; S; 1; 1
"188027";"031";"Total"; 626; 39; 626; 626; 94; 59; 0; S; 1; 1
"188027";"031";"              1"; 209; 14; 209; 209; 59; 34; 0; S; 1; 1
"188027";"031";"              2"; 417; 25; 417; 417; 94; 41; 0; S; 1; 1
"188027";"032";"Total"; 606; 40; 606; 606; 49; 45; 0; S; 1; 1
"188027";"032";"              1"; 231; 16; 231; 231; 35; 33; 0; S; 1; 1
"188027";"032";"              2"; 375; 24; 375; 375; 49; 45; 0; S; 1; 1
"188027";"033";"Total"; 1206; 54; 1206; 1206; 147; 113; 0; S; 1; 1
"188027";"033";"              1"; 554; 24; 554; 554; 113; 95; 0; S; 1; 1
"188027";"033";"              2"; 652; 30; 652; 652; 147; 90; 0; S; 1; 1
"188027";"034";"Total"; 827; 48; 827; 827; 73; 71; 0; S; 1; 1
"188027";"034";"              1"; 291; 18; 291; 291; 49; 39; 0; S; 1; 1
"188027";"034";"              2"; 536; 30; 536; 536; 73; 71; 0; S; 1; 1
"188027";"035";"Total"; 746; 50; 746; 746; 166; 61; 0; S; 1; 1
"188027";"035";"              1"; 352; 20; 352; 352; 166; 41; 0; S; 1; 1
"188027";"035";"              2"; 394; 30; 394; 394; 61; 60; 0; S; 1; 1
"188027";"036";"Total"; 688; 33; 688; 688; 69; 69; 0; S; 1; 1
"188027";"036";"              1"; 321; 17; 321; 321; 66; 43; 0; S; 1; 1
"188027";"036";"              2"; 367; 16; 367; 367; 69; 69; 0; S; 1; 1
"188027";"037";"Total"; 745; 52; 745; 745; 57; 52; 0; S; 1; 1
"188027";"037";"              1"; 336; 28; 336; 336; 49; 32; 0; S; 1; 1
"188027";"037";"              2"; 409; 24; 409; 409; 57; 52; 0; S; 1; 1
"188027";"038";"Total"; 490; 37; 490; 490; 39; 34; 0; S; 1; 1
"188027";"038";"              1"; 300; 21; 300; 300; 39; 34; 0; S; 1; 1
"188027";"038";"              2"; 190; 16; 190; 190; 23; 18; 0; S; 1; 1
"188027";"039";"Total"; 1024; 57; 1024; 1024; 210; 68; 0; S; 1; 1
"188027";"039";"              1"; 331; 30; 331; 331; 39; 33; 0; S; 1; 1
"188027";"039";"              2"; 693; 27; 693; 693; 210; 68; 0; S; 1; 1
"188027";"40-49";"Total"; 8768; 463; 8768; 8768; 205; 191; 0; S; 1; 1
"188027";"40-49";"              1"; 3873; 223; 3873; 3873; 123; 113; 0; S; 1; 1
"188027";"40-49";"              2"; 4895; 240; 4895; 4895; 205; 191; 0; S; 1; 1
"188027";"040";"Total"; 1178; 49; 1178; 1178; 191; 161; 0; S; 1; 1
"188027";"040";"              1"; 515; 29; 515; 515; 84; 70; 0; S; 1; 1
"188027";"040";"              2"; 663; 20; 663; 663; 191; 161; 0; S; 1; 1
"188027";"041";"Total"; 1045; 65; 1045; 1045; 69; 65; 0; S; 1; 1
"188027";"041";"              1"; 515; 34; 515; 515; 65; 58; 0; S; 1; 1
"188027";"041";"              2"; 530; 31; 530; 530; 69; 59; 0; S; 1; 1
"188027";"042";"Total"; 812; 46; 812; 812; 102; 80; 0; S; 1; 1
"188027";"042";"              1"; 392; 23; 392; 392; 80; 75; 0; S; 1; 1
"188027";"042";"              2"; 420; 23; 420; 420; 102; 59; 0; S; 1; 1
"188027";"043";"Total"; 1158; 59; 1158; 1158; 205; 90; 0; S; 1; 1
"188027";"043";"              1"; 272; 19; 272; 272; 41; 24; 0; S; 1; 1
"188027";"043";"              2"; 886; 40; 886; 886; 205; 90; 0; S; 1; 1
"188027";"044";"Total"; 868; 43; 868; 868; 113; 81; 0; S; 1; 1
"188027";"044";"              1"; 575; 22; 575; 575; 113; 81; 0; M; 1; 1
"188027";"044";"              2"; 293; 21; 293; 293; 62; 48; 0; M; 1; 1
"188027";"045";"Total"; 511; 33; 511; 511; 78; 48; 0; S; 1; 1
"188027";"045";"              1"; 222; 15; 222; 222; 78; 23; 0; S; 1; 1
"188027";"045";"              2"; 289; 18; 289; 289; 48; 42; 0; S; 1; 1
"188027";"046";"Total"; 769; 42; 769; 769; 106; 83; 0; S; 1; 1
"188027";"046";"              1"; 330; 17; 330; 330; 57; 54; 0; M; 1; 1
"188027";"046";"              2"; 439; 25; 439; 439; 106; 83; 0; M; 1; 1
"188027";"047";"Total"; 822; 45; 822; 822; 88; 79; 0; S; 1; 1
"188027";"047";"              1"; 483; 23; 483; 483; 88; 48; 0; S; 1; 1
"188027";"047";"              2"; 339; 22; 339; 339; 79; 33; 0; S; 1; 1
"188027";"048";"Total"; 767; 33; 767; 767; 159; 157; 0; S; 1; 1
"188027";"048";"              1"; 262; 17; 262; 262; 67; 44; 0; S; 1; 1
"188027";"048";"              2"; 505; 16; 505; 505; 159; 157; 0; S; 1; 1
"188027";"049";"Total"; 838; 48; 838; 838; 123; 76; 0; S; 1; 1
"188027";"049";"              1"; 307; 24; 307; 307; 123; 28; 0; S; 1; 1
"188027";"049";"              2"; 531; 24; 531; 531; 76; 68; 0; S; 1; 1
"188027";"50-59";"Total"; 7552; 478; 7552; 7552; 146; 129; 0; S; 1; 1
"188027";"50-59";"              1"; 3097; 213; 3097; 3097; 101; 74; 0; S; 1; 1
"188027";"50-59";"              2"; 4455; 265; 4455; 4455; 146; 129; 0; S; 1; 1
"188027";"050";"Total"; 836; 41; 836; 836; 146; 110; 0; S; 1; 1
"188027";"050";"              1"; 350; 21; 350; 350; 54; 47; 0; S; 1; 1
"188027";"050";"              2"; 486; 20; 486; 486; 146; 110; 0; S; 1; 1
"188027";"051";"Total"; 649; 48; 649; 649; 53; 50; 0; S; 1; 1
"188027";"051";"              1"; 252; 21; 252; 252; 53; 39; 0; S; 1; 1
"188027";"051";"              2"; 397; 27; 397; 397; 50; 39; 0; S; 1; 1
"188027";"052";"Total"; 810; 58; 810; 810; 101; 60; 0; S; 1; 1
"188027";"052";"              1"; 364; 25; 364; 364; 101; 55; 0; S; 1; 1
"188027";"052";"              2"; 446; 33; 446; 446; 60; 36; 0; S; 1; 1
"188027";"053";"Total"; 702; 42; 702; 702; 123; 79; 0; S; 1; 1
"188027";"053";"              1"; 156; 17; 156; 156; 29; 20; 0; S; 1; 1
"188027";"053";"              2"; 546; 25; 546; 546; 123; 79; 0; S; 1; 1
"188027";"054";"Total"; 816; 42; 816; 816; 129; 66; 0; S; 1; 1
"188027";"054";"              1"; 385; 24; 385; 385; 66; 61; 0; S; 1; 1
"188027";"054";"              2"; 431; 18; 431; 431; 129; 51; 0; S; 1; 1
"188027";"055";"Total"; 684; 44; 684; 684; 57; 47; 0; S; 1; 1
"188027";"055";"              1"; 293; 19; 293; 293; 47; 38; 0; S; 1; 1
"188027";"055";"              2"; 391; 25; 391; 391; 57; 47; 0; S; 1; 1
"188027";"056";"Total"; 778; 48; 778; 778; 65; 40; 0; S; 1; 1
"188027";"056";"              1"; 361; 23; 361; 361; 65; 40; 0; S; 1; 1
"188027";"056";"              2"; 417; 25; 417; 417; 40; 36; 0; S; 1; 1
"188027";"057";"Total"; 786; 55; 786; 786; 71; 55; 0; S; 1; 1
"188027";"057";"              1"; 353; 22; 353; 353; 71; 31; 0; S; 1; 1
"188027";"057";"              2"; 433; 33; 433; 433; 55; 54; 0; S; 1; 1
"188027";"058";"Total"; 475; 47; 475; 475; 61; 60; 0; S; 1; 1
"188027";"058";"              1"; 175; 16; 175; 175; 60; 29; 0; S; 1; 1
"188027";"058";"              2"; 300; 31; 300; 300; 61; 36; 0; S; 1; 1
"188027";"059";"Total"; 1016; 53; 1016; 1016; 107; 78; 0; S; 1; 1
"188027";"059";"              1"; 408; 25; 408; 408; 74; 59; 0; S; 1; 1
"188027";"059";"              2"; 608; 28; 608; 608; 107; 78; 0; S; 1; 1
"188027";"60-69";"Total"; 7171; 424; 7171; 7171; 194; 129; 0; S; 1; 1
"188027";"60-69";"              1"; 4195; 240; 4195; 4195; 194; 129; 0; S; 1; 1
"188027";"60-69";"              2"; 2976; 184; 2976; 2976; 105; 77; 0; S; 1; 1
"188027";"060";"Total"; 664; 47; 664; 664; 46; 45; 0; M; 1; 1
"188027";"060";"              1"; 297; 21; 297; 297; 45; 40; 0; M; 1; 1
"188027";"060";"              2"; 367; 26; 367; 367; 46; 36; 0; M; 1; 1
"188027";"061";"Total"; 964; 48; 964; 964; 105; 88; 0; S; 1; 1
"188027";"061";"              1"; 459; 23; 459; 459; 105; 88; 0; S; 1; 1
"188027";"061";"              2"; 505; 25; 505; 505; 74; 65; 0; S; 1; 1
"188027";"062";"Total"; 894; 57; 894; 894; 80; 56; 0; M; 1; 1
"188027";"062";"              1"; 509; 29; 509; 509; 80; 56; 0; S; 1; 1
"188027";"062";"              2"; 385; 28; 385; 385; 50; 50; 0; M; 1; 1
"188027";"063";"Total"; 583; 38; 583; 583; 63; 35; 0; S; 1; 1
"188027";"063";"              1"; 353; 22; 353; 353; 63; 33; 0; S; 1; 1
"188027";"063";"              2"; 230; 16; 230; 230; 35; 29; 0; S; 1; 1
"188027";"064";"Total"; 757; 53; 757; 757; 74; 50; 0; S; 1; 1
"188027";"064";"              1"; 377; 29; 377; 377; 50; 46; 0; S; 1; 1
"188027";"064";"              2"; 380; 24; 380; 380; 74; 41; 0; S; 1; 1
"188027";"065";"Total"; 621; 36; 621; 621; 95; 42; 0; S; 1; 1
"188027";"065";"              1"; 374; 20; 374; 374; 95; 42; 0; M; 1; 1
"188027";"065";"              2"; 247; 16; 247; 247; 39; 37; 0; M; 1; 1
"188027";"066";"Total"; 562; 36; 562; 562; 103; 53; 0; S; 1; 1
"188027";"066";"              1"; 339; 19; 339; 339; 103; 33; 0; S; 1; 1
"188027";"066";"              2"; 223; 17; 223; 223; 53; 27; 0; S; 1; 1
"188027";"067";"Total"; 755; 39; 755; 755; 194; 60; 0; S; 1; 1
"188027";"067";"              1"; 534; 29; 534; 534; 194; 60; 0; M; 1; 1
"188027";"067";"              2"; 221; 10; 221; 221; 48; 42; 0; M; 1; 1
"188027";"068";"Total"; 659; 36; 659; 659; 105; 57; 0; S; 1; 1
"188027";"068";"              1"; 454; 25; 454; 454; 57; 42; 0; M; 1; 1
"188027";"068";"              2"; 205; 11; 205; 205; 105; 28; 0; U; 5; 5
"188027";"069";"Total"; 712; 34; 712; 712; 129; 77; 0; S; 1; 1
"188027";"069";"              1"; 499; 23; 499; 499; 129; 45; 0; M; 1; 1
"188027";"069";"              2"; 213; 11; 213; 213; 77; 69; 0; M; 1; 1
"188027";"70-79";"Total"; 4569; 242; 4569; 4569; 381; 152; 0; S; 1; 1
"188027";"70-79";"              1"; 3647; 176; 3647; 3647; 381; 152; 0; S; 1; 1
"188027";"70-79";"              2"; 922; 66; 922; 922; 42; 39; 0; S; 1; 1
"188027";"070";"Total"; 420; 29; 420; 420; 95; 37; 0; S; 1; 1
"188027";"070";"              1"; 259; 19; 259; 259; 95; 27; 0; S; 1; 1
"188027";"070";"              2"; 161; 10; 161; 161; 37; 31; 0; S; 1; 1
"188027";"071";"Total"; 1137; 54; 1137; 1137; 152; 93; 0; M; 1; 1
"188027";"071";"              1"; 903; 37; 903; 903; 152; 93; 0; M; 1; 1
"188027";"071";"              2"; 234; 17; 234; 234; 38; 33; 0; S; 1; 1
"188027";"072";"Total"; 821; 31; 821; 821; 381; 61; 0; M; 1; 1
"188027";"072";"              1"; 708; 24; 708; 708; 381; 61; 0; U; 54; 54
"188027";"072";"              2"; 113; 7; 113; 113; 39; 20; 0; M; 1; 1
"188027";"073";"Total"; 428; 23; 428; 428; 54; 48; 0; S; 1; 1
"188027";"073";"              1"; 322; 15; 322; 322; 54; 48; 0; M; 1; 1
"188027";"073";"              2"; 106; 8; 106; 106; 42; 24; 0; M; 1; 1
"188027";"074";"Total"; 391; 25; 391; 391; 70; 36; 0; S; 1; 1
"188027";"074";"              1"; 272; 17; 272; 272; 70; 36; 0; S; 1; 1
"188027";"074";"              2"; 119; 8; 119; 119; 27; 27; 0; S; 1; 1
"188027";"075";"Total"; 484; 20; 484; 484; 122; 91; 0; S; 1; 1
"188027";"075";"              1"; 417; 17; 417; 417; 122; 91; 0; M; 1; 1
"188027";"075";"              2"; 67; 3; 67; 67; 35; 22; 0; U; 4.25; 4.25
"188027";"076";"Total"; 112; 12; 112; 112; 26; 19; 0; S; 1; 1
"188027";"076";"              1"; 85; 9; 85; 85; 26; 19; 0; M; 1; 1
"188027";"076";"              2"; 27; 3; 27; 27; 15; 6; 0; U; 3; 3
"188027";"077";"Total"; 334; 17; 334; 334; 91; 36; 0; S; 1; 1
"188027";"077";"              1"; 287; 14; 287; 287; 91; 26; 0; M; 1; 1
"188027";"077";"              2"; 47; 3; 47; 47; 36; 6; 0; U; 25; 25
"188027";"078";"Total"; 287; 17; 287; 287; 65; 50; 0; S; 1; 1
"188027";"078";"              1"; 264; 13; 264; 264; 65; 50; 0; S; 1; 1
"188027";"078";"              2"; 23; 4; 23; 23; 11; 7; 0; S; 1; 1
"188027";"079";"Total"; 155; 14; 155; 155; 19; 18; 0; S; 1; 1
"188027";"079";"              1"; 130; 11; 130; 130; 19; 18; 0; S; 1; 1
"188027";"079";"              2"; 25; 3; 25; 25; 10; 8; 0; S; 1; 1
"188027";"80-89";"Total"; 1916; 116; 1916; 1916; 131; 82; 0; S; 1; 1
"188027";"80-89";"              1"; 1507; 83; 1507; 1507; 131; 82; 0; M; 1; 1
"188027";"80-89";"              2"; 409; 33; 409; 409; 58; 25; 0; M; 1; 1
"188027";"080";"Total"; 109; 9; 109; 109; 26; 23; 0; S; 1; 1
"188027";"080";"              1"; 66; 5; 66; 66; 26; 21; 0; M; 1; 1
"188027";"080";"              2"; 43; 4; 43; 43; 23; 14; 0; U; 3.25; 3.25
"188027";"081";"Total"; 449; 18; 449; 449; 131; 58; 0; S; 1; 1
"188027";"081";"              1"; 334; 14; 334; 334; 131; 39; 0; M; 1; 1
"188027";"081";"              2"; 115; 4; 115; 115; 58; 25; 0; U; 1; 1
"188027";"082";"Total"; 140; 10; 140; 140; 33; 21; 0; M; 1; 1
"188027";"082";"              1"; 140; 10; 140; 140; 33; 21; 0; M; 1; 1
"188027";"082";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"083";"Total"; 251; 14; 251; 251; 67; 32; 0; S; 1; 1
"188027";"083";"              1"; 203; 9; 203; 203; 67; 32; 0; S; 1; 1
"188027";"083";"              2"; 48; 5; 48; 48; 21; 8; 0; S; 1; 1
"188027";"084";"Total"; 263; 15; 263; 263; 82; 30; 0; S; 1; 1
"188027";"084";"              1"; 177; 8; 177; 177; 82; 30; 0; S; 1; 1
"188027";"084";"              2"; 86; 7; 86; 86; 19; 17; 0; S; 1; 1
"188027";"085";"Total"; 129; 10; 129; 129; 57; 22; 0; M; 1; 1
"188027";"085";"              1"; 102; 7; 102; 102; 57; 14; 0; U; 12; 12
"188027";"085";"              2"; 27; 3; 27; 27; 22; 4; 0; U; 17; 17
"188027";"086";"Total"; 136; 9; 136; 136; 40; 28; 0; S; 1; 1
"188027";"086";"              1"; 107; 6; 107; 107; 40; 28; 0; S; 1; 1
"188027";"086";"              2"; 29; 3; 29; 29; 12; 10; 0; S; 1; 1
"188027";"087";"Total"; 173; 16; 173; 173; 44; 26; 0; S; 1; 1
"188027";"087";"              1"; 131; 12; 131; 131; 44; 26; 0; M; 1; 1
"188027";"087";"              2"; 42; 4; 42; 42; 25; 10; 0; U; 8; 8
"188027";"088";"Total"; 113; 4; 113; 113; 61; 41; 0; U; 14.5; 14.5
"188027";"088";"              1"; 113; 4; 113; 113; 61; 41; 0; U; 14.5; 14.5
"188027";"088";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"089";"Total"; 153; 11; 153; 153; 36; 26; 0; M; 1; 1
"188027";"089";"              1"; 134; 8; 134; 134; 36; 26; 0; M; 1; 1
"188027";"089";"              2"; 19; 3; 19; 19; 16; 2; 0; U; 13; 13
"188027";"90-99";"Total"; 544; 39; 544; 544; 56; 52; 0; M; 1; 1
"188027";"90-99";"              1"; 460; 36; 460; 460; 52; 34; 0; M; 1; 1
"188027";"90-99";"              2"; 84; 3; 84; 84; 56; 25; 0; U; 28; 28
"188027";"090";"Total"; 42; 5; 42; 42; 25; 5; 0; U; 8; 8
"188027";"090";"              1"; 17; 4; 17; 17; 5; 5; 0; M; 1; 1
"188027";"090";"              2"; 25; 1; 25; 25; 25; 0; 0; U; 24.9; 25
"188027";"091";"Total"; 100; 5; 100; 100; 56; 21; 0; U; 12; 12
"188027";"091";"              1"; 44; 4; 44; 44; 21; 11; 0; M; 1; 1
"188027";"091";"              2"; 56; 1; 56; 56; 56; 0; 0; U; 55.9; 56
"188027";"092";"Total"; 46; 5; 46; 46; 17; 13; 0; S; 1; 1
"188027";"092";"              1"; 46; 5; 46; 46; 17; 13; 0; S; 1; 1
"188027";"092";"              2"; 0; 0; 0; 0; 0; 0; 0; E; 0; 1
"188027";"093";"Total"; 125; 8; 125; 125; 52; 28; 0; S; 1; 1
