"188016";"102";"              1"; 0; 0; 0; 0; E; 0; 1
"188016";"102";"              2"; 0; 0; 0; 0; E; 0; 1
"188016";"103";"Total"; 0; 0; 0; 0; E; 0; 1
"188016";"103";"              1"; 0; 0; 0; 0; E; 0; 1
"188016";"103";"              2"; 0; 0; 0; 0; E; 0; 1
"188016";"104";"Total"; 2; 2; 2; 2; U; 1; 1
"188016";"104";"              1"; 2; 2; 2; 2; U; 1; 1
"188016";"104";"              2"; 0; 0; 0; 0; E; 0; 1
"188016";"105";"Total"; 0; 0; 0; 0; E; 0; 1
"188016";"105";"              1"; 0; 0; 0; 0; E; 0; 1
"188016";"105";"              2"; 0; 0; 0; 0; E; 0; 1
"188016";"106";"Total"; 1; 1; 1; 1; U; .9; 1
"188016";"106";"              1"; 1; 1; 1; 1; U; .9; 1
"188016";"106";"              2"; 0; 0; 0; 0; E; 0; 1
"188016";"107";"Total"; 0; 0; 0; 0; E; 0; 1
"188016";"107";"              1"; 0; 0; 0; 0; E; 0; 1
"188016";"107";"              2"; 0; 0; 0; 0; E; 0; 1
"188016";"108";"Total"; 0; 0; 0; 0; E; 0; 1
"188016";"108";"              1"; 0; 0; 0; 0; E; 0; 1
"188016";"108";"              2"; 0; 0; 0; 0; E; 0; 1
"188016";"109";"Total"; 0; 0; 0; 0; E; 0; 1
"188016";"109";"              1"; 0; 0; 0; 0; E; 0; 1
"188016";"109";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"Total";"Total"; 2261; 2261; 2261; 2261; S; 1; 1
"188018";"Total";"              1"; 1139; 1139; 1139; 1139; S; 1; 1
"188018";"Total";"              2"; 1122; 1122; 1122; 1122; S; 1; 1
"188018";"0-9";"Total"; 327; 327; 327; 327; S; 1; 1
"188018";"0-9";"              1"; 82; 82; 82; 82; S; 1; 1
"188018";"0-9";"              2"; 245; 245; 245; 245; S; 1; 1
"188018";"000";"Total"; 20; 20; 20; 20; S; 1; 1
"188018";"000";"              1"; 2; 2; 2; 2; U; 1; 1
"188018";"000";"              2"; 18; 18; 18; 18; M; 1; 1
"188018";"001";"Total"; 27; 27; 27; 27; S; 1; 1
"188018";"001";"              1"; 2; 2; 2; 2; U; 1; 1
"188018";"001";"              2"; 25; 25; 25; 25; M; 1; 1
"188018";"002";"Total"; 35; 35; 35; 35; S; 1; 1
"188018";"002";"              1"; 3; 3; 3; 3; S; 1; 1
"188018";"002";"              2"; 32; 32; 32; 32; S; 1; 1
"188018";"003";"Total"; 32; 32; 32; 32; S; 1; 1
"188018";"003";"              1"; 5; 5; 5; 5; S; 1; 1
"188018";"003";"              2"; 27; 27; 27; 27; S; 1; 1
"188018";"004";"Total"; 38; 38; 38; 38; S; 1; 1
"188018";"004";"              1"; 8; 8; 8; 8; M; 1; 1
"188018";"004";"              2"; 30; 30; 30; 30; M; 1; 1
"188018";"005";"Total"; 26; 26; 26; 26; S; 1; 1
"188018";"005";"              1"; 8; 8; 8; 8; S; 1; 1
"188018";"005";"              2"; 18; 18; 18; 18; S; 1; 1
"188018";"006";"Total"; 44; 44; 44; 44; S; 1; 1
"188018";"006";"              1"; 12; 12; 12; 12; S; 1; 1
"188018";"006";"              2"; 32; 32; 32; 32; S; 1; 1
"188018";"007";"Total"; 26; 26; 26; 26; S; 1; 1
"188018";"007";"              1"; 8; 8; 8; 8; S; 1; 1
"188018";"007";"              2"; 18; 18; 18; 18; S; 1; 1
"188018";"008";"Total"; 31; 31; 31; 31; S; 1; 1
"188018";"008";"              1"; 11; 11; 11; 11; S; 1; 1
"188018";"008";"              2"; 20; 20; 20; 20; S; 1; 1
"188018";"009";"Total"; 48; 48; 48; 48; S; 1; 1
"188018";"009";"              1"; 23; 23; 23; 23; S; 1; 1
"188018";"009";"              2"; 25; 25; 25; 25; S; 1; 1
"188018";"10-19";"Total"; 307; 307; 307; 307; S; 1; 1
"188018";"10-19";"              1"; 178; 178; 178; 178; S; 1; 1
"188018";"10-19";"              2"; 129; 129; 129; 129; S; 1; 1
"188018";"010";"Total"; 34; 34; 34; 34; S; 1; 1
"188018";"010";"              1"; 18; 18; 18; 18; S; 1; 1
"188018";"010";"              2"; 16; 16; 16; 16; S; 1; 1
"188018";"011";"Total"; 43; 43; 43; 43; S; 1; 1
"188018";"011";"              1"; 25; 25; 25; 25; S; 1; 1
"188018";"011";"              2"; 18; 18; 18; 18; S; 1; 1
"188018";"012";"Total"; 28; 28; 28; 28; S; 1; 1
"188018";"012";"              1"; 17; 17; 17; 17; S; 1; 1
"188018";"012";"              2"; 11; 11; 11; 11; S; 1; 1
"188018";"013";"Total"; 31; 31; 31; 31; S; 1; 1
"188018";"013";"              1"; 18; 18; 18; 18; S; 1; 1
"188018";"013";"              2"; 13; 13; 13; 13; S; 1; 1
"188018";"014";"Total"; 25; 25; 25; 25; S; 1; 1
"188018";"014";"              1"; 9; 9; 9; 9; S; 1; 1
"188018";"014";"              2"; 16; 16; 16; 16; S; 1; 1
"188018";"015";"Total"; 36; 36; 36; 36; S; 1; 1
"188018";"015";"              1"; 19; 19; 19; 19; S; 1; 1
"188018";"015";"              2"; 17; 17; 17; 17; S; 1; 1
"188018";"016";"Total"; 30; 30; 30; 30; S; 1; 1
"188018";"016";"              1"; 18; 18; 18; 18; S; 1; 1
"188018";"016";"              2"; 12; 12; 12; 12; S; 1; 1
"188018";"017";"Total"; 31; 31; 31; 31; S; 1; 1
"188018";"017";"              1"; 19; 19; 19; 19; S; 1; 1
"188018";"017";"              2"; 12; 12; 12; 12; S; 1; 1
"188018";"018";"Total"; 24; 24; 24; 24; S; 1; 1
"188018";"018";"              1"; 17; 17; 17; 17; S; 1; 1
"188018";"018";"              2"; 7; 7; 7; 7; S; 1; 1
"188018";"019";"Total"; 25; 25; 25; 25; S; 1; 1
"188018";"019";"              1"; 18; 18; 18; 18; S; 1; 1
"188018";"019";"              2"; 7; 7; 7; 7; S; 1; 1
"188018";"20-29";"Total"; 251; 251; 251; 251; S; 1; 1
"188018";"20-29";"              1"; 125; 125; 125; 125; S; 1; 1
"188018";"20-29";"              2"; 126; 126; 126; 126; S; 1; 1
"188018";"020";"Total"; 26; 26; 26; 26; S; 1; 1
"188018";"020";"              1"; 21; 21; 21; 21; M; 1; 1
"188018";"020";"              2"; 5; 5; 5; 5; M; 1; 1
"188018";"021";"Total"; 22; 22; 22; 22; S; 1; 1
"188018";"021";"              1"; 15; 15; 15; 15; S; 1; 1
"188018";"021";"              2"; 7; 7; 7; 7; S; 1; 1
"188018";"022";"Total"; 25; 25; 25; 25; S; 1; 1
"188018";"022";"              1"; 13; 13; 13; 13; M; 1; 1
"188018";"022";"              2"; 12; 12; 12; 12; M; 1; 1
"188018";"023";"Total"; 26; 26; 26; 26; S; 1; 1
"188018";"023";"              1"; 12; 12; 12; 12; S; 1; 1
"188018";"023";"              2"; 14; 14; 14; 14; S; 1; 1
"188018";"024";"Total"; 19; 19; 19; 19; M; 1; 1
"188018";"024";"              1"; 6; 6; 6; 6; M; 1; 1
"188018";"024";"              2"; 13; 13; 13; 13; M; 1; 1
"188018";"025";"Total"; 26; 26; 26; 26; S; 1; 1
"188018";"025";"              1"; 9; 9; 9; 9; S; 1; 1
"188018";"025";"              2"; 17; 17; 17; 17; S; 1; 1
"188018";"026";"Total"; 29; 29; 29; 29; S; 1; 1
"188018";"026";"              1"; 12; 12; 12; 12; S; 1; 1
"188018";"026";"              2"; 17; 17; 17; 17; S; 1; 1
"188018";"027";"Total"; 29; 29; 29; 29; M; 1; 1
"188018";"027";"              1"; 15; 15; 15; 15; M; 1; 1
"188018";"027";"              2"; 14; 14; 14; 14; M; 1; 1
"188018";"028";"Total"; 31; 31; 31; 31; S; 1; 1
"188018";"028";"              1"; 14; 14; 14; 14; S; 1; 1
"188018";"028";"              2"; 17; 17; 17; 17; S; 1; 1
"188018";"029";"Total"; 18; 18; 18; 18; S; 1; 1
"188018";"029";"              1"; 8; 8; 8; 8; S; 1; 1
"188018";"029";"              2"; 10; 10; 10; 10; S; 1; 1
"188018";"30-39";"Total"; 308; 308; 308; 308; S; 1; 1
"188018";"30-39";"              1"; 120; 120; 120; 120; S; 1; 1
"188018";"30-39";"              2"; 188; 188; 188; 188; S; 1; 1
"188018";"030";"Total"; 30; 30; 30; 30; S; 1; 1
"188018";"030";"              1"; 12; 12; 12; 12; S; 1; 1
"188018";"030";"              2"; 18; 18; 18; 18; S; 1; 1
"188018";"031";"Total"; 27; 27; 27; 27; S; 1; 1
"188018";"031";"              1"; 5; 5; 5; 5; S; 1; 1
"188018";"031";"              2"; 22; 22; 22; 22; S; 1; 1
"188018";"032";"Total"; 26; 26; 26; 26; S; 1; 1
"188018";"032";"              1"; 9; 9; 9; 9; S; 1; 1
"188018";"032";"              2"; 17; 17; 17; 17; S; 1; 1
"188018";"033";"Total"; 20; 20; 20; 20; S; 1; 1
"188018";"033";"              1"; 9; 9; 9; 9; S; 1; 1
"188018";"033";"              2"; 11; 11; 11; 11; S; 1; 1
"188018";"034";"Total"; 35; 35; 35; 35; S; 1; 1
"188018";"034";"              1"; 13; 13; 13; 13; S; 1; 1
"188018";"034";"              2"; 22; 22; 22; 22; S; 1; 1
"188018";"035";"Total"; 35; 35; 35; 35; S; 1; 1
"188018";"035";"              1"; 9; 9; 9; 9; S; 1; 1
"188018";"035";"              2"; 26; 26; 26; 26; S; 1; 1
"188018";"036";"Total"; 29; 29; 29; 29; S; 1; 1
"188018";"036";"              1"; 17; 17; 17; 17; S; 1; 1
"188018";"036";"              2"; 12; 12; 12; 12; S; 1; 1
"188018";"037";"Total"; 32; 32; 32; 32; S; 1; 1
"188018";"037";"              1"; 13; 13; 13; 13; S; 1; 1
"188018";"037";"              2"; 19; 19; 19; 19; S; 1; 1
"188018";"038";"Total"; 38; 38; 38; 38; S; 1; 1
"188018";"038";"              1"; 18; 18; 18; 18; S; 1; 1
"188018";"038";"              2"; 20; 20; 20; 20; S; 1; 1
"188018";"039";"Total"; 36; 36; 36; 36; S; 1; 1
"188018";"039";"              1"; 15; 15; 15; 15; S; 1; 1
"188018";"039";"              2"; 21; 21; 21; 21; S; 1; 1
"188018";"40-49";"Total"; 358; 358; 358; 358; M; 1; 1
"188018";"40-49";"              1"; 202; 202; 202; 202; M; 1; 1
"188018";"40-49";"              2"; 156; 156; 156; 156; M; 1; 1
"188018";"040";"Total"; 38; 38; 38; 38; S; 1; 1
"188018";"040";"              1"; 17; 17; 17; 17; S; 1; 1
"188018";"040";"              2"; 21; 21; 21; 21; S; 1; 1
"188018";"041";"Total"; 24; 24; 24; 24; S; 1; 1
"188018";"041";"              1"; 12; 12; 12; 12; S; 1; 1
"188018";"041";"              2"; 12; 12; 12; 12; S; 1; 1
"188018";"042";"Total"; 41; 41; 41; 41; S; 1; 1
"188018";"042";"              1"; 27; 27; 27; 27; S; 1; 1
"188018";"042";"              2"; 14; 14; 14; 14; S; 1; 1
"188018";"043";"Total"; 38; 38; 38; 38; S; 1; 1
"188018";"043";"              1"; 21; 21; 21; 21; S; 1; 1
"188018";"043";"              2"; 17; 17; 17; 17; S; 1; 1
"188018";"044";"Total"; 42; 42; 42; 42; S; 1; 1
"188018";"044";"              1"; 26; 26; 26; 26; S; 1; 1
"188018";"044";"              2"; 16; 16; 16; 16; S; 1; 1
"188018";"045";"Total"; 40; 40; 40; 40; S; 1; 1
"188018";"045";"              1"; 24; 24; 24; 24; S; 1; 1
"188018";"045";"              2"; 16; 16; 16; 16; S; 1; 1
"188018";"046";"Total"; 35; 35; 35; 35; M; 1; 1
"188018";"046";"              1"; 14; 14; 14; 14; M; 1; 1
"188018";"046";"              2"; 21; 21; 21; 21; M; 1; 1
"188018";"047";"Total"; 31; 31; 31; 31; S; 1; 1
"188018";"047";"              1"; 22; 22; 22; 22; S; 1; 1
"188018";"047";"              2"; 9; 9; 9; 9; S; 1; 1
"188018";"048";"Total"; 32; 32; 32; 32; S; 1; 1
"188018";"048";"              1"; 16; 16; 16; 16; S; 1; 1
"188018";"048";"              2"; 16; 16; 16; 16; S; 1; 1
"188018";"049";"Total"; 37; 37; 37; 37; S; 1; 1
"188018";"049";"              1"; 23; 23; 23; 23; S; 1; 1
"188018";"049";"              2"; 14; 14; 14; 14; S; 1; 1
"188018";"50-59";"Total"; 306; 306; 306; 306; S; 1; 1
"188018";"50-59";"              1"; 163; 163; 163; 163; S; 1; 1
"188018";"50-59";"              2"; 143; 143; 143; 143; S; 1; 1
"188018";"050";"Total"; 37; 37; 37; 37; S; 1; 1
"188018";"050";"              1"; 19; 19; 19; 19; S; 1; 1
"188018";"050";"              2"; 18; 18; 18; 18; S; 1; 1
"188018";"051";"Total"; 28; 28; 28; 28; S; 1; 1
"188018";"051";"              1"; 11; 11; 11; 11; S; 1; 1
"188018";"051";"              2"; 17; 17; 17; 17; S; 1; 1
"188018";"052";"Total"; 32; 32; 32; 32; S; 1; 1
"188018";"052";"              1"; 20; 20; 20; 20; S; 1; 1
"188018";"052";"              2"; 12; 12; 12; 12; S; 1; 1
"188018";"053";"Total"; 34; 34; 34; 34; S; 1; 1
"188018";"053";"              1"; 19; 19; 19; 19; S; 1; 1
"188018";"053";"              2"; 15; 15; 15; 15; S; 1; 1
"188018";"054";"Total"; 24; 24; 24; 24; S; 1; 1
"188018";"054";"              1"; 13; 13; 13; 13; S; 1; 1
"188018";"054";"              2"; 11; 11; 11; 11; S; 1; 1
"188018";"055";"Total"; 31; 31; 31; 31; S; 1; 1
"188018";"055";"              1"; 13; 13; 13; 13; S; 1; 1
"188018";"055";"              2"; 18; 18; 18; 18; S; 1; 1
"188018";"056";"Total"; 41; 41; 41; 41; S; 1; 1
"188018";"056";"              1"; 26; 26; 26; 26; S; 1; 1
"188018";"056";"              2"; 15; 15; 15; 15; S; 1; 1
"188018";"057";"Total"; 28; 28; 28; 28; S; 1; 1
"188018";"057";"              1"; 14; 14; 14; 14; S; 1; 1
"188018";"057";"              2"; 14; 14; 14; 14; S; 1; 1
"188018";"058";"Total"; 29; 29; 29; 29; S; 1; 1
"188018";"058";"              1"; 14; 14; 14; 14; S; 1; 1
"188018";"058";"              2"; 15; 15; 15; 15; S; 1; 1
"188018";"059";"Total"; 22; 22; 22; 22; S; 1; 1
"188018";"059";"              1"; 14; 14; 14; 14; S; 1; 1
"188018";"059";"              2"; 8; 8; 8; 8; S; 1; 1
"188018";"60-69";"Total"; 238; 238; 238; 238; S; 1; 1
"188018";"60-69";"              1"; 148; 148; 148; 148; S; 1; 1
"188018";"60-69";"              2"; 90; 90; 90; 90; S; 1; 1
"188018";"060";"Total"; 25; 25; 25; 25; S; 1; 1
"188018";"060";"              1"; 9; 9; 9; 9; S; 1; 1
"188018";"060";"              2"; 16; 16; 16; 16; S; 1; 1
"188018";"061";"Total"; 34; 34; 34; 34; S; 1; 1
"188018";"061";"              1"; 16; 16; 16; 16; S; 1; 1
"188018";"061";"              2"; 18; 18; 18; 18; S; 1; 1
"188018";"062";"Total"; 20; 20; 20; 20; S; 1; 1
"188018";"062";"              1"; 13; 13; 13; 13; S; 1; 1
"188018";"062";"              2"; 7; 7; 7; 7; S; 1; 1
"188018";"063";"Total"; 21; 21; 21; 21; S; 1; 1
"188018";"063";"              1"; 15; 15; 15; 15; S; 1; 1
"188018";"063";"              2"; 6; 6; 6; 6; S; 1; 1
"188018";"064";"Total"; 29; 29; 29; 29; S; 1; 1
"188018";"064";"              1"; 17; 17; 17; 17; S; 1; 1
"188018";"064";"              2"; 12; 12; 12; 12; S; 1; 1
"188018";"065";"Total"; 18; 18; 18; 18; S; 1; 1
"188018";"065";"              1"; 11; 11; 11; 11; S; 1; 1
"188018";"065";"              2"; 7; 7; 7; 7; S; 1; 1
"188018";"066";"Total"; 27; 27; 27; 27; S; 1; 1
"188018";"066";"              1"; 22; 22; 22; 22; S; 1; 1
"188018";"066";"              2"; 5; 5; 5; 5; S; 1; 1
"188018";"067";"Total"; 24; 24; 24; 24; S; 1; 1
"188018";"067";"              1"; 19; 19; 19; 19; S; 1; 1
"188018";"067";"              2"; 5; 5; 5; 5; S; 1; 1
"188018";"068";"Total"; 21; 21; 21; 21; S; 1; 1
"188018";"068";"              1"; 11; 11; 11; 11; S; 1; 1
"188018";"068";"              2"; 10; 10; 10; 10; S; 1; 1
"188018";"069";"Total"; 19; 19; 19; 19; S; 1; 1
"188018";"069";"              1"; 15; 15; 15; 15; S; 1; 1
"188018";"069";"              2"; 4; 4; 4; 4; S; 1; 1
"188018";"70-79";"Total"; 110; 110; 110; 110; S; 1; 1
"188018";"70-79";"              1"; 75; 75; 75; 75; S; 1; 1
"188018";"70-79";"              2"; 35; 35; 35; 35; S; 1; 1
"188018";"070";"Total"; 12; 12; 12; 12; S; 1; 1
"188018";"070";"              1"; 7; 7; 7; 7; S; 1; 1
"188018";"070";"              2"; 5; 5; 5; 5; S; 1; 1
"188018";"071";"Total"; 17; 17; 17; 17; S; 1; 1
"188018";"071";"              1"; 11; 11; 11; 11; S; 1; 1
"188018";"071";"              2"; 6; 6; 6; 6; S; 1; 1
"188018";"072";"Total"; 12; 12; 12; 12; S; 1; 1
"188018";"072";"              1"; 10; 10; 10; 10; M; 1; 1
"188018";"072";"              2"; 2; 2; 2; 2; U; 1; 1
"188018";"073";"Total"; 18; 18; 18; 18; S; 1; 1
"188018";"073";"              1"; 12; 12; 12; 12; S; 1; 1
"188018";"073";"              2"; 6; 6; 6; 6; S; 1; 1
"188018";"074";"Total"; 9; 9; 9; 9; S; 1; 1
"188018";"074";"              1"; 6; 6; 6; 6; S; 1; 1
"188018";"074";"              2"; 3; 3; 3; 3; S; 1; 1
"188018";"075";"Total"; 9; 9; 9; 9; S; 1; 1
"188018";"075";"              1"; 2; 2; 2; 2; U; 1; 1
"188018";"075";"              2"; 7; 7; 7; 7; M; 1; 1
"188018";"076";"Total"; 15; 15; 15; 15; M; 1; 1
"188018";"076";"              1"; 12; 12; 12; 12; M; 1; 1
"188018";"076";"              2"; 3; 3; 3; 3; M; 1; 1
"188018";"077";"Total"; 3; 3; 3; 3; M; 1; 1
"188018";"077";"              1"; 2; 2; 2; 2; U; 1; 1
"188018";"077";"              2"; 1; 1; 1; 1; U; .9; 1
"188018";"078";"Total"; 8; 8; 8; 8; S; 1; 1
"188018";"078";"              1"; 7; 7; 7; 7; M; 1; 1
"188018";"078";"              2"; 1; 1; 1; 1; U; .9; 1
"188018";"079";"Total"; 7; 7; 7; 7; S; 1; 1
"188018";"079";"              1"; 6; 6; 6; 6; M; 1; 1
"188018";"079";"              2"; 1; 1; 1; 1; U; .9; 1
"188018";"80-89";"Total"; 46; 46; 46; 46; S; 1; 1
"188018";"80-89";"              1"; 36; 36; 36; 36; M; 1; 1
"188018";"80-89";"              2"; 10; 10; 10; 10; M; 1; 1
"188018";"080";"Total"; 5; 5; 5; 5; S; 1; 1
"188018";"080";"              1"; 4; 4; 4; 4; M; 1; 1
"188018";"080";"              2"; 1; 1; 1; 1; U; .9; 1
"188018";"081";"Total"; 6; 6; 6; 6; S; 1; 1
"188018";"081";"              1"; 5; 5; 5; 5; M; 1; 1
"188018";"081";"              2"; 1; 1; 1; 1; U; .9; 1
"188018";"082";"Total"; 9; 9; 9; 9; S; 1; 1
"188018";"082";"              1"; 5; 5; 5; 5; S; 1; 1
"188018";"082";"              2"; 4; 4; 4; 4; S; 1; 1
"188018";"083";"Total"; 2; 2; 2; 2; U; 1; 1
"188018";"083";"              1"; 2; 2; 2; 2; U; 1; 1
"188018";"083";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"084";"Total"; 4; 4; 4; 4; S; 1; 1
"188018";"084";"              1"; 3; 3; 3; 3; M; 1; 1
"188018";"084";"              2"; 1; 1; 1; 1; U; .9; 1
"188018";"085";"Total"; 5; 5; 5; 5; S; 1; 1
"188018";"085";"              1"; 4; 4; 4; 4; M; 1; 1
"188018";"085";"              2"; 1; 1; 1; 1; U; .9; 1
"188018";"086";"Total"; 4; 4; 4; 4; S; 1; 1
"188018";"086";"              1"; 4; 4; 4; 4; S; 1; 1
"188018";"086";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"087";"Total"; 4; 4; 4; 4; M; 1; 1
"188018";"087";"              1"; 3; 3; 3; 3; M; 1; 1
"188018";"087";"              2"; 1; 1; 1; 1; U; .9; 1
"188018";"088";"Total"; 3; 3; 3; 3; M; 1; 1
"188018";"088";"              1"; 2; 2; 2; 2; U; 1; 1
"188018";"088";"              2"; 1; 1; 1; 1; U; .9; 1
"188018";"089";"Total"; 4; 4; 4; 4; S; 1; 1
"188018";"089";"              1"; 4; 4; 4; 4; S; 1; 1
"188018";"089";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"90-99";"Total"; 10; 10; 10; 10; M; 1; 1
"188018";"90-99";"              1"; 10; 10; 10; 10; M; 1; 1
"188018";"90-99";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"090";"Total"; 3; 3; 3; 3; S; 1; 1
"188018";"090";"              1"; 3; 3; 3; 3; S; 1; 1
"188018";"090";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"091";"Total"; 3; 3; 3; 3; S; 1; 1
"188018";"091";"              1"; 3; 3; 3; 3; S; 1; 1
"188018";"091";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"092";"Total"; 3; 3; 3; 3; M; 1; 1
"188018";"092";"              1"; 3; 3; 3; 3; M; 1; 1
"188018";"092";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"093";"Total"; 0; 0; 0; 0; E; 0; 1
"188018";"093";"              1"; 0; 0; 0; 0; E; 0; 1
"188018";"093";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"094";"Total"; 0; 0; 0; 0; E; 0; 1
"188018";"094";"              1"; 0; 0; 0; 0; E; 0; 1
"188018";"094";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"095";"Total"; 1; 1; 1; 1; U; .9; 1
"188018";"095";"              1"; 1; 1; 1; 1; U; .9; 1
"188018";"095";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"096";"Total"; 0; 0; 0; 0; E; 0; 1
"188018";"096";"              1"; 0; 0; 0; 0; E; 0; 1
"188018";"096";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"097";"Total"; 0; 0; 0; 0; E; 0; 1
"188018";"097";"              1"; 0; 0; 0; 0; E; 0; 1
"188018";"097";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"098";"Total"; 0; 0; 0; 0; E; 0; 1
"188018";"098";"              1"; 0; 0; 0; 0; E; 0; 1
"188018";"098";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"099";"Total"; 0; 0; 0; 0; E; 0; 1
"188018";"099";"              1"; 0; 0; 0; 0; E; 0; 1
"188018";"099";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"100-";"Total"; 0; 0; 0; 0; E; 0; 1
"188018";"100-";"              1"; 0; 0; 0; 0; E; 0; 1
"188018";"100-";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"100";"Total"; 0; 0; 0; 0; E; 0; 1
"188018";"100";"              1"; 0; 0; 0; 0; E; 0; 1
"188018";"100";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"101";"Total"; 0; 0; 0; 0; E; 0; 1
"188018";"101";"              1"; 0; 0; 0; 0; E; 0; 1
"188018";"101";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"102";"Total"; 0; 0; 0; 0; E; 0; 1
"188018";"102";"              1"; 0; 0; 0; 0; E; 0; 1
"188018";"102";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"103";"Total"; 0; 0; 0; 0; E; 0; 1
"188018";"103";"              1"; 0; 0; 0; 0; E; 0; 1
"188018";"103";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"104";"Total"; 0; 0; 0; 0; E; 0; 1
"188018";"104";"              1"; 0; 0; 0; 0; E; 0; 1
"188018";"104";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"105";"Total"; 0; 0; 0; 0; E; 0; 1
"188018";"105";"              1"; 0; 0; 0; 0; E; 0; 1
"188018";"105";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"106";"Total"; 0; 0; 0; 0; E; 0; 1
"188018";"106";"              1"; 0; 0; 0; 0; E; 0; 1
"188018";"106";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"107";"Total"; 0; 0; 0; 0; E; 0; 1
"188018";"107";"              1"; 0; 0; 0; 0; E; 0; 1
"188018";"107";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"108";"Total"; 0; 0; 0; 0; E; 0; 1
"188018";"108";"              1"; 0; 0; 0; 0; E; 0; 1
"188018";"108";"              2"; 0; 0; 0; 0; E; 0; 1
"188018";"109";"Total"; 0; 0; 0; 0; E; 0; 1
"188018";"109";"              1"; 0; 0; 0; 0; E; 0; 1
"188018";"109";"              2"; 0; 0; 0; 0; E; 0; 1
"188027";"Total";"Total"; 3426; 3426; 3426; 3426; S; 1; 1
"188027";"Total";"              1"; 1674; 1674; 1674; 1674; S; 1; 1
"188027";"Total";"              2"; 1752; 1752; 1752; 1752; S; 1; 1
"188027";"0-9";"Total"; 459; 459; 459; 459; S; 1; 1
"188027";"0-9";"              1"; 137; 137; 137; 137; S; 1; 1
"188027";"0-9";"              2"; 322; 322; 322; 322; S; 1; 1
"188027";"000";"Total"; 22; 22; 22; 22; S; 1; 1
"188027";"000";"              1"; 1; 1; 1; 1; U; .9; 1
"188027";"000";"              2"; 21; 21; 21; 21; M; 1; 1
"188027";"001";"Total"; 61; 61; 61; 61; S; 1; 1
"188027";"001";"              1"; 11; 11; 11; 11; S; 1; 1
"188027";"001";"              2"; 50; 50; 50; 50; S; 1; 1
"188027";"002";"Total"; 47; 47; 47; 47; S; 1; 1
"188027";"002";"              1"; 5; 5; 5; 5; S; 1; 1
"188027";"002";"              2"; 42; 42; 42; 42; S; 1; 1
"188027";"003";"Total"; 47; 47; 47; 47; S; 1; 1
"188027";"003";"              1"; 10; 10; 10; 10; S; 1; 1
"188027";"003";"              2"; 37; 37; 37; 37; S; 1; 1
"188027";"004";"Total"; 50; 50; 50; 50; S; 1; 1
"188027";"004";"              1"; 16; 16; 16; 16; M; 1; 1
"188027";"004";"              2"; 34; 34; 34; 34; M; 1; 1
"188027";"005";"Total"; 54; 54; 54; 54; S; 1; 1
"188027";"005";"              1"; 20; 20; 20; 20; S; 1; 1
"188027";"005";"              2"; 34; 34; 34; 34; S; 1; 1
"188027";"006";"Total"; 52; 52; 52; 52; S; 1; 1
"188027";"006";"              1"; 21; 21; 21; 21; S; 1; 1
"188027";"006";"              2"; 31; 31; 31; 31; S; 1; 1
"188027";"007";"Total"; 34; 34; 34; 34; S; 1; 1
"188027";"007";"              1"; 13; 13; 13; 13; S; 1; 1
"188027";"007";"              2"; 21; 21; 21; 21; S; 1; 1
"188027";"008";"Total"; 47; 47; 47; 47; S; 1; 1
"188027";"008";"              1"; 19; 19; 19; 19; S; 1; 1
"188027";"008";"              2"; 28; 28; 28; 28; S; 1; 1
"188027";"009";"Total"; 45; 45; 45; 45; S; 1; 1
"188027";"009";"              1"; 21; 21; 21; 21; S; 1; 1
"188027";"009";"              2"; 24; 24; 24; 24; S; 1; 1
"188027";"10-19";"Total"; 393; 393; 393; 393; S; 1; 1
"188027";"10-19";"              1"; 216; 216; 216; 216; S; 1; 1
"188027";"10-19";"              2"; 177; 177; 177; 177; S; 1; 1
"188027";"010";"Total"; 48; 48; 48; 48; S; 1; 1
"188027";"010";"              1"; 26; 26; 26; 26; S; 1; 1
"188027";"010";"              2"; 22; 22; 22; 22; S; 1; 1
"188027";"011";"Total"; 45; 45; 45; 45; S; 1; 1
"188027";"011";"              1"; 24; 24; 24; 24; S; 1; 1
"188027";"011";"              2"; 21; 21; 21; 21; S; 1; 1
